Mean,StdDev,Entropy,Kurtosis,Skewness,MinValue,MaxValue,Range,UniqueByteCount,Hash,Label
143.75,79.02966215289042,4.021928092434781,-1.1160216110854089,-0.24483852811892853,5,248,243,17,0558ddf7a510a2652d94f21aa5ade36e945bf7f8,RC4
143.4,65.68668053722915,4.221928092146242,-1.3474582541079123,0.027027811651056652,48,249,201,19,754eefd3833ea24c30abf93abeacbe419549f1ba,RC4
140.15,60.79660763562388,4.221928092146242,-0.47381892225750866,0.0007704953688877327,21,248,227,19,1566caf1a627b3753c90f85d848a917a8a6feaab,RC4
136.95,71.96420985462149,4.321928092001972,-1.343985400044666,0.08837782019833482,30,247,217,20,3545ded7a81e8f4122a5833bf081bf57a353f5f7,RC4
131.55,70.32316474676037,4.221928092146242,-1.1054908629988265,-0.17504386353259008,8,245,237,19,085adfd99036b85c23a7f51191d0955a8043d39d,RC4
145.3,77.43971849122387,4.221928092146242,-1.1167850537560522,-0.38954786152712495,1,250,249,19,226ef4d58d30d9447b85c3129dd5e101b46de3fa,RC4
144.55,78.08551402148801,4.321928092001972,-1.132917805502524,-0.3312955921517817,6,251,245,20,0e7de1cdb606a44a2e8be426f6ab9a7ff543fbb8,RC4
147.35,75.30290499044509,4.321928092001972,-1.0769064512168793,-0.10928585619120984,4,254,250,20,046cede8b72c935623a9f359f5869b608d67f2fe,RC4
137.0,69.85198637118346,4.221928092146242,-1.0580518451760632,-0.5706084745603722,4,220,216,19,0e74cdcf9521dc4731afd104aad6955aae68c4bf,RC4
132.25,81.27353505293098,4.321928092001972,-1.2502100818623252,-0.21288098245906537,2,247,245,20,3508f0f7a824d3450286f207af9aa740b576e58c,RC4
135.45,75.67131226561358,4.321928092001972,-1.28570822403634,-0.30702625382396287,8,241,233,20,0846c1c8823edb547197d319f1d4b709b436e686,RC4
138.95,81.62075410090254,4.321928092001972,-1.3019666189956194,-0.13792812747335592,2,255,253,20,210efff2ba2cb94c3db8e502aa949357f45091f7,RC4
131.75,74.8377411470977,4.121928092290512,-1.003457635534227,-0.302573295629167,0,250,250,18,2e75f1979723b15c00d7c02c8fb7a6009053cdfa,RC4
148.1,81.07151164249991,4.221928092146242,-1.2817050616383583,-0.24511462021036412,15,255,240,19,1b7cf6fb9817bb6a0fabee2984b3bb48f255e5ff,RC4
129.3,50.4143828683839,4.221928092146242,-0.05392175391971854,-0.8045399164149187,26,209,183,19,776dafd1921c831f70b1851a9db49a77916793b9,RC4
125.25,69.01802300848671,4.321928092001972,-0.9638133464705403,-0.29006326431283375,0,238,238,20,0d4da2ee8f2db11200a1dd58b688ba488665d18e,RC4
138.0,68.48211445333737,4.121928092290512,-0.7912857343068151,0.05503391340257455,26,255,229,18,2c65a9988c1ada681a8cf131ff83a670896efbbc,RC4
141.5,70.45246624497968,4.021928092434781,-1.162742005360753,0.0326466537553562,26,247,221,17,1a5befef833e835e2488d32da0b7a463f766f7bb,RC4
134.0,76.28171471591341,4.221928092146242,-1.3692110405940647,-0.13589886562729941,8,241,233,19,2c67ec92b02cdd1e2aa5dc2f8eafbb08f159eb81,RC4
142.95,74.36563386403695,4.321928092001972,-1.1687007323361183,-0.3045771601176393,6,242,236,20,0670ebcc811fde7c2fd2e620f294a1588b54e3bc,RC4
133.65,72.79785367715176,4.221928092146242,-1.1504410715308322,-0.24542410565034573,8,254,246,19,3908d9ea8e3aba161a86fe3cb7b1b377b359c39a,RC4
139.9,71.58065381092855,4.221928092146242,-0.9320129801223374,-0.22430339011789205,2,255,253,19,766af9c69a1ca94c3bbaff02a0bab34d8331eab6,RC4
131.7,80.91977508619262,4.321928092001972,-1.1392343238437492,-0.10680310000189522,1,247,246,20,0154ed92f705b3441b99f00df28b944ea266e982,RC4
132.05,75.47878841104963,4.321928092001972,-1.3292428547033535,-0.19860224979503158,8,242,234,20,2d08c8e3b426d943188bf219b0d3847c8352e095,RC4
128.6,59.232085899451484,4.321928092001972,-0.3744313408888096,0.041330062412136506,23,251,228,20,175aea96a76389411a84fb38a598a64fab6f9199,RC4
131.15,80.26597971743695,4.321928092001972,-1.38974729164499,-0.17541009387746193,12,248,236,20,130ea8cab81dbd5f2594df338ca9e70cf14f90f8,RC4
131.1,76.6276059915746,4.321928092001972,-1.3163726348695826,-0.053522632364959,11,248,237,20,2547f8ccf23080550e85d63fb1a2b40ba332ee9a,RC4
131.5,78.45731323465009,4.321928092001972,-1.2767050907864077,-0.08567849401403872,11,245,234,20,2e4bd3f591169f641092851cf3d5e40b9657e78d,RC4
149.85,76.03504126388043,4.221928092146242,-1.3532575886789173,-0.11910536274667571,30,253,223,19,314fd8d3f31e886f22d7f92ea4849b6bfc68d3fd,RC4
133.35,83.32723144326829,4.221928092146242,-1.260552506116936,-0.21416177879805265,0,247,247,19,0e53ecc8b900804511a6c407a888a36ff731f6f6,RC4
135.45,63.61876688525171,4.221928092146242,-0.23347683417179077,-0.8342636550805279,5,216,211,19,0573d8d8a30c925c7dbac50aaeb7866b9472c9a5,RC4
134.4,58.587029281232546,4.221928092146242,-1.0488237253422301,-0.1906855618877428,32,229,197,19,204ba899b56cdb752d92d93293af9554b440e595,RC4
147.45,62.592711237012246,4.321928092001972,-0.42233845598728736,-0.2113493886878457,5,246,241,20,056ad6f69367bf7e7896c33cf5b59d5ba352ef80,RC4
133.75,69.69137321074969,4.321928092001972,-0.9472950783680427,-0.30812602001616995,2,255,253,20,024fd6c3ae16dd4c20a2ff39aab6b45d96649b9c,RC4
123.35,55.60330475790086,4.321928092001972,-0.4986772987242847,-0.33862902993159855,10,226,216,20,7a52e2928630a2570a87cd198c9ab35aa544948d,RC4
134.75,70.84622431717868,4.321928092001972,-0.9185774695139921,-0.08057342667550065,8,252,244,20,285de3f2943c8f5e08d9fc12a08da66c8b4cd398,RC4
138.5,62.315728351676995,4.321928092001972,-0.6246101909434625,-0.11874412443146998,14,255,241,20,2947d5ee966d827e0ea2ff5cb0b9a351b24493ab,RC4
126.1,75.6497851946719,4.321928092001972,-1.2068787043882154,-0.19916774687581756,9,255,246,20,0c09cad6aa11bf691ca3ff2594889f58ad36e089,RC4
127.65,76.33365902405046,4.221928092146242,-1.1758230954908235,-0.3705418478046052,0,237,237,19,0d0eedc5880ca86500d2c52590a3e751ab69c68a,RC4
139.2,70.22649072821453,4.221928092146242,-1.2996669502595626,-0.04790424010824806,32,244,212,19,247ce2f4933993433d94f120a3d4e75da730c78d,RC4
135.1,72.87310889484543,4.321928092001972,-0.9581572324520136,0.07383862766771565,15,255,240,20,0f6affca8f33ae122f85ec5a8da28c6f8140e8fd,RC4
130.6,78.13475539092703,4.121928092290512,-1.2340237981220676,-0.23822855829943954,3,246,243,18,1667adc0f503ad4118b1c0089282a640b744e8f6,RC4
136.85,73.59230598371,4.321928092001972,-1.1045114992450142,-0.1975724738933154,11,245,234,20,210bebef8623a8682c91f52080d4bf789e79e19d,RC4
137.1,71.08368307846744,4.121928092290512,-0.6902853319757987,-0.5398113221164149,4,233,229,18,2a6fe8e09304ba63138ee0069fb0a17cb175e99f,RC4
127.3,71.95978043323923,4.221928092146242,-1.1761683435797645,-0.11901099314795574,9,247,238,19,2009c9f78c11864023af8038afb4e45db665db82,RC4
133.9,64.96298946323206,4.321928092001972,-0.794775299647251,-0.14854359727825905,8,255,247,20,285ee399b3309c773a828708ff98b443b066d2bd,RC4
139.0,80.3423922969686,4.321928092001972,-1.261621166145394,-0.2941237562206569,10,253,243,20,3947fde5b50dda621c86e613f1ac9b0aaa7bd8a2,RC4
126.35,73.02347225378973,4.121928092290512,-1.0670284912466308,-0.2860182938221787,6,244,238,18,0c72d999b3368d6e238ee7068eb5970bb532f4ad,RC4
125.55,72.50412057255781,4.221928092146242,-1.3148073711215655,-0.22800599988942977,10,237,227,19,0a0ea8ed8923da4a21b4e323a2b8a455a3409ba6,RC4
135.6,62.880362594374404,4.321928092001972,-0.6894907418292799,-0.003877354645260871,16,252,236,20,2d6cfccb8d3aa5741089c23c9f97bc5ba652f587,RC4
133.9,76.09001248521385,4.121928092290512,-1.0403362675137229,-0.023583667701115262,4,250,246,18,0452fac7f811814827a782248c9aa075ac52e6fa,RC4
140.55,72.10511424302717,4.321928092001972,-0.7840449883910874,-0.3887263063913336,6,255,249,20,0679d6d3981aa26e08a1e35b9492e64faf58c9ff,RC4
135.1,76.13205632320725,4.321928092001972,-1.3944674061687596,-0.11788595250299878,14,243,229,20,3554d299f32fda533187d80f81b4e40eb244f09f,RC4
143.75,76.60540124560409,4.121928092290512,-0.7768729909486844,-0.49074709344037837,0,251,251,18,0d6ce9e9f533d26d0087c308a8b5a36faa79fbaa,RC4
127.0,62.084619673474684,4.321928092001972,-0.9828545681503513,-0.38649520752349026,15,225,210,20,1345c3cbb4218a623391c00fac81a5638d68e1a7,RC4
129.3,66.69340297210812,4.121928092290512,-0.6556807067307537,-0.14693850142170625,6,248,242,18,1978f2cd9306bc5e3aa38519858b827ba240f8b5,RC4
134.3,77.67695926077437,4.321928092001972,-1.2050827032434024,-0.1931482429638919,12,255,243,20,107ef2e8ae3e831719d1c039ffb3a00c8c69d684,RC4
135.2,71.92607315848683,4.321928092001972,-1.3553099706896605,-0.27919476489986433,18,247,229,20,3350f7c8a931aa1219aed226a887e240b76eceb5,RC4
127.0,56.52167725749122,4.321928092001972,0.14059504537346168,-0.04437120657172518,2,251,249,20,7269d4fb8c3698490283c62f9187975690679b8e,RC4
143.85,65.42497611768765,4.321928092001972,-0.8867021185941106,0.1095096905842967,20,250,230,20,3754c3e5f614896a7b8bfa5384a2b14cb25697f8,RC4
132.2,72.58209145512411,4.121928092290512,-0.8928511552242329,-0.08891372764418623,0,252,252,18,356aec95f8129844259afc00a688be6a8846caa5,RC4
134.75,85.08459026169191,4.321928092001972,-1.3129337028000585,-0.08837824784264502,0,249,249,20,204aeff2f91aa85402948329f396e000a962f681,RC4
123.8,66.57146535866549,4.221928092146242,-0.9973586415456426,-0.6335017565714703,2,207,205,19,0c46a9cfac02a8621fa5cc08a885bf6c9e4d9ab5,RC4
129.25,70.82222461911233,4.221928092146242,-0.663927057544976,-0.14107849851142978,0,254,254,19,176afee4f43aa67c00b1810a9dad804c924b91a6,RC4
127.35,61.07149498743255,4.221928092146242,-0.5396569097394184,-0.31628938403158513,11,229,218,19,7152d7918c19916d0bd2e51284aa94578a5bc58e,RC4
130.55,70.18153247115654,4.221928092146242,-0.8734829016226997,-0.28611173776995374,0,240,240,19,2f51dceaac3da74b78b8c7019489af00f0499481,RC4
123.25,63.879476359782416,4.221928092146242,-0.6649195171190949,0.06110849291940461,13,252,239,19,2758e1c6813999510d8a8013a296b74bfc589a85,RC4
133.6,76.56657234067619,4.321928092001972,-1.062743032082879,-0.3856178612895771,1,245,244,20,0a66e2f2ba0d996f22a4f52c9e86bb01b663c8b5,RC4
137.65,67.92736929986322,4.321928092001972,-1.2189476372206773,-0.23670844632972296,25,240,215,20,267cdd90f021df4119d2d133a58db04ea375c783,RC4
125.2,63.08930178722855,4.221928092146242,-0.7426794207258487,-0.40566175755016887,11,238,227,19,210ba890a3679b762caed62fb099920f8e6bee99,RC4
132.05,69.17476057060118,4.321928092001972,-0.714193279465102,-0.18638094087569668,2,247,245,20,306df590f70283121fb6de5cb18a875d9d70c5a1,RC4
140.55,77.26090537911138,4.221928092146242,-1.0659886454746106,-0.39927359190247885,3,253,250,19,105be8e3b83b9a5007d1e203b5a7b5568277cefd,RC4
140.65,61.24155043759097,4.221928092146242,-1.0025494347996733,-0.1866563818175575,34,243,209,19,7b66a892f322dd5338b4e425b6979f539d55cbac,RC4
137.15,67.92074425387283,4.221928092146242,-0.9962098950221492,-0.18767300963013467,8,246,238,19,304eeec39a60836008d4f6258fba9f788d33d8bc,RC4
129.35,65.90923683369427,4.321928092001972,-0.6749600227085746,-0.1257466677323282,15,253,238,20,2966fdd08913a0640f99e62080ae8f768c55c697,RC4
144.7,67.35658839341552,4.321928092001972,-1.1993914495948914,-0.322234048350158,18,241,223,20,2a49e3cdf112dc507c8dde3289b7b953ab69c8bb,RC4
130.85,72.50949937766775,4.221928092146242,-1.005044387270171,-0.3465242210843639,12,234,222,19,0c7aeae29516d81610948d259db5bd769170e88a,RC4
129.25,59.39181340892026,4.221928092146242,-0.9373740586309163,0.05228688042682812,33,246,213,19,2170a3caad379c453b8dda29ae87ac57824ef68d,RC4
126.85,72.5784231021865,4.321928092001972,-1.131452834081146,-0.24443991470889204,0,242,242,20,217dd1e58912bd491bb2cc298c939200b356f286,RC4
137.05,72.43857742943328,4.321928092001972,-1.1291429320544015,-0.03682812331729455,11,249,238,20,2b5ea9d4f83dbd6f0b8bf91d838cef408953d2b6,RC4
143.3,60.257032784563826,4.321928092001972,-0.8949622088770979,0.0327346951737354,36,246,210,20,347dcfd98d6d876a3da4db24f1939f4ef66594ae,RC4
131.5,63.05909926410303,4.321928092001972,-1.0379425484750284,0.05747645903869046,19,240,221,20,1355f0ef813d9b6339a2c63c8d979141bc45d09f,RC4
126.4,77.28091614363795,4.321928092001972,-1.1535705850971645,-0.04131981040814505,1,251,250,20,1706dccf8a23bb433d84f70186d2a1528c4e94fb,RC4
149.8,74.91902295145073,4.321928092001972,-1.0553944005293103,-0.3623135731633447,3,248,245,20,3b68e3f8a403b97639ade01bb6b4e24f906bf3f6,RC4
133.45,73.05646788614955,4.121928092290512,-1.1747349422990516,-0.03873052882292823,12,247,235,18,246ee8f78a33a562248ddb3ba1d1930ca530f695,RC4
133.1,61.79878639585086,4.221928092146242,-1.1577434071939416,-0.16122664873928888,17,240,223,19,3946f0c0b93e8f5e33afd31193b6be5e8950c58a,RC4
138.95,83.7230404369072,4.221928092146242,-1.1410235485448528,-0.3909730973506959,0,249,249,19,1b6eaccff901da5739acdb02f696b400f76cc087,RC4
135.55,64.72825889825864,4.221928092146242,-0.8011999318158192,-0.5484705335609418,2,219,217,19,2172aece9738d91f78d1db029e93994f936cc7bc,RC4
118.8,74.50744929200033,4.221928092146242,-1.1256944122285075,-0.25180567132904724,1,250,249,19,154afa948f02a3173fabc401b6aa870d8767d8a7,RC4
132.7,78.33204963487168,4.221928092146242,-1.1958844619041356,-0.37703802168788697,9,239,230,19,0972ebd0b60c995125bad90d8ab7ef0d9e75e087,RC4
135.2,62.95442796182013,4.221928092146242,-0.701787849227292,-0.12228208891188114,15,254,239,19,0f7efed9903cad6d2587c13b88909a40b66fe1a6,RC4
139.3,72.27039504527424,4.321928092001972,-0.9893254088253163,-0.2722976908892379,0,243,243,20,7a4aceeaf300da177b92cd27b786ef4ca9449389,RC4
133.95,66.25667890862023,4.221928092146242,-0.7756269442426951,-0.39153871021723524,1,241,240,19,2074caf19138ad551da8d001ae96a755aa77e383,RC4
139.2,62.32302945139943,4.221928092146242,-0.3884590254150728,-0.5184237895161841,3,236,233,19,7765ecc8ab32be6718ace5038a83a1749765cdb7,RC4
132.4,74.98959927883332,4.321928092001972,-1.1993555516928174,-0.02482002396961834,3,252,249,20,3745eff6b62d9c4203abfc1a8c88a740a64bdaac,RC4
128.9,55.76459450224667,4.221928092146242,-0.3738400729006659,-0.6894157029933008,0,223,223,19,007aa391ab329e7228b3df3da1b5a4559e5992a8,RC4
136.5,57.4913036902104,4.221928092146242,-0.872035743892464,-0.45401840980597014,24,211,187,19,377acac7a562a0721fb3d0188ed3854e8e5bcdab,RC4
137.6,75.33750725900082,4.121928092290512,-0.901089428075283,-0.25686166715219205,0,245,245,18,2d6adff3b7009b610792d31df58c9061bd6cf58b,RC4
140.1,64.57158817932233,4.221928092146242,-1.2702839515989435,-0.12626666178147655,37,241,204,19,3953cdcef1279a433ea2d32580b0e47ca26dd788,RC4
139.05,77.42769207460597,4.321928092001972,-1.3114023637058525,-0.22357836490406333,6,247,241,20,3246f7ccf638dc1106a7ec2e8fb0b94c946ad5a9,RC4
138.95,72.47377111755674,4.221928092146242,-1.2211649743514474,-0.18227297349669042,11,245,234,19,307ba8ec922cda4d0b92e32680b7e172f534c896,RC4
133.0,77.61572005721521,4.121928092290512,-1.0709984706824844,-0.12615174067085067,5,253,248,18,176baff5a63eda170583fd1392b48272af43fbaa,RC4
129.55,69.13644118697461,4.321928092001972,-1.1135633711848114,-0.009978661046572225,22,242,220,20,1665f2e88517924523b0c3389f96a0419546f0a8,RC4
125.65,73.6541071495677,4.321928092001972,-0.9609734436397965,-0.2481652328519769,1,253,252,20,130dfde5aa129a6f2b90db0195ada76dbc4c9184,RC4
140.1,77.663311801648,4.321928092001972,-1.0560321856519574,-0.45986738938573946,2,250,248,20,106bd6d38924ad777898d902a9d0ac0ef232c1fa,RC4
132.75,71.03793000925633,4.321928092001972,-1.2455754383028792,-0.12317322441520057,13,240,227,20,265aeaf0840da25f39d68119aa8ae054ac33c7bc,RC4
132.1,79.45936068204928,4.321928092001972,-1.225622193917275,-0.14477581572051496,2,247,245,20,1375d9ecf73cdb62258ef502a88b800aae34ca82,RC4
129.75,73.05468841901936,4.321928092001972,-1.329506384281376,-0.15152760245520813,11,242,231,20,370bf095ab22b31f2cd2ce27b58c9e4e8a62f2bf,RC4
148.3,69.50258987980231,4.321928092001972,-0.7657508735545431,-0.009612726831736841,6,253,247,20,2a6cedd4816180507897fc069da1e45bfd7bfa8d,RC4
137.45,70.30040896040363,4.321928092001972,-0.9323331570363154,-0.1449633503899016,12,255,243,20,1a58f8c2980cbc727ed2dc24ff8fb7488c399a83,RC4
126.9,60.78725195302055,4.121928092290512,-1.3072533254589733,-0.27108093245452186,33,213,180,18,2e5cd598a5259b5721d3c7269698a2589630c99f,RC4
133.15,74.86606374052265,4.321928092001972,-1.0852637903537152,-0.13923985881607095,7,253,246,20,1b56f4ea9007b3122b86fd328dd3a27eb458c58b,RC4
137.25,74.62363901606514,4.121928092290512,-1.1853831693283239,-0.08928328728758066,11,255,244,18,255acfee982298740b94f62fffd98755bd3094be,RC4
127.35,71.4235780397482,4.321928092001972,-1.2243194367988826,-0.29423108855795393,1,235,234,20,1645ebc3b31ba61e0191de3fbdd4a14ab0679284,RC4
125.3,58.821849681899664,4.021928092434781,-1.1818853991122484,-0.02433487658543868,35,223,188,17,294dac98973889422a86df2392d5ac60884dd5a7,RC4
127.3,68.7256138568438,4.221928092146242,-1.0030204732739965,-0.2043151291227553,3,244,241,19,3776c3c78b338e480399c33892b89a0af447e186,RC4
139.45,69.64228241521094,4.321928092001972,-0.9622478013898164,-0.25910686441459274,9,240,231,20,1556e2e7f064ae4d2791860983aabd7ab557edbe,RC4
149.3,72.83687253033315,4.321928092001972,-1.527275235881505,0.0175795082451514,44,255,211,20,2c58ffedad3f9f4f3986dc52f096e55ef535daa6,RC4
135.3,78.60985943251647,4.321928092001972,-1.126744942662395,-0.22995716316661768,6,250,244,20,066ff798ac1eda152f8ffa5ca4d6bd0aa56bf080,RC4
130.85,63.29555671609185,4.321928092001972,-0.2327115275862517,-0.24406235934188403,6,248,242,20,2179f2f8b40687610f9a8c5393969170a659c0a2,RC4
143.95,65.70652555112011,4.221928092146242,-0.8953062306001098,-0.29005977075212847,16,238,222,19,305ceceeb010af7724d1d05995899a78ab56eeb6,RC4
146.95,70.05032119840708,4.321928092001972,-0.8087232982098151,-0.1404953078865313,15,252,237,20,7377a8c9f964886a2b95d21cf08d850fb56cf5fc,RC4
135.4,76.00289468171592,4.221928092146242,-1.085445146144945,-0.23742637972461209,17,254,237,19,116dfeeb951a9a141abae11f9293ee74ab6cc896,RC4
140.3,75.25496661350665,4.221928092146242,-1.2319783140343306,-0.04757291607746594,1,254,253,19,354eebf8a731835e3ebac201fe9ab548f244ce83,RC4
128.6,64.8963789436668,4.321928092001972,-0.41339286150726373,-0.42724638320184205,0,239,239,20,0078efd98622bc4301a1835ba6a4a3718760d68a,RC4
134.95,71.99477411590372,4.221928092146242,-1.251927625879538,-0.06769859293280196,19,246,227,19,3b4df692a51382541aafc22cf282e66ca830dbbd,RC4
141.6,81.27262761840545,4.321928092001972,-0.9944086901112561,-0.4146071076794297,0,251,251,20,004bf0edb804927002a8c32d9d99b47ef156e6fb,RC4
131.05,63.9526973629729,4.221928092146242,-0.6460000736478495,-0.19003914563815003,8,244,236,19,086cc2eeae248c6738ae841c82afb761a864f485,RC4
127.6,57.79740478602824,4.221928092146242,-0.8100921025444476,-0.015556623673959862,19,244,225,19,2b46a8c9813e915c13838c5cb2aea24bf44dc599,RC4
129.6,73.99959459348409,4.221928092146242,-0.9415395993431193,-0.030084122262514983,4,246,242,19,074bf3f39a1c8f410494d13e8c89857e914ad2f6,RC4
141.7,84.73907009166432,4.121928092290512,-1.2923171868629306,-0.31649177837175574,0,246,246,18,2875d297f612d31671b6f31196b6ef008054ebf6,RC4
143.55,71.77637146025147,4.221928092146242,-0.6443423440920224,-0.382096958385479,3,247,244,19,7b6fcdf79403ae103eb5f71f908bb47c9c74daf6,RC4
135.55,59.82430526132335,4.221928092146242,-0.4376543704779525,0.03804023405672385,23,246,223,19,1757f6c592669b471ca1cd5bbd8c84758c6df480,RC4
133.2,76.12726187115888,4.321928092001972,-1.160956509686328,-0.1852727193451353,3,255,252,20,124aafcdae3fdf5e03b78211a6d88f5b9231efff,RC4
137.9,73.26315581518448,4.321928092001972,-1.1450715870754449,-0.15094157326154398,7,239,232,20,7b54edd99a07d85c3a89e1399784ef0e8044e8bb,RC4
139.7,77.43778147648601,4.221928092146242,-1.232658039606159,-0.33513443209486676,9,255,246,19,260ed1d6b42daf732693f5098dd4ba6eb648cfff,RC4
131.15,66.00626864169797,4.321928092001972,-0.790527490066161,-0.40244683311621615,8,224,216,20,0e75cde0846287177bd5d1088cba8f5b8e36d797,RC4
146.6,62.94553200982577,4.121928092290512,-1.031823077956291,-0.09073599763723053,45,247,202,18,327aadf5b62d817e7a96e23ca8ade1569537c7f7,RC4
137.1,81.76484574681224,4.221928092146242,-1.138688712230754,-0.24354515004488816,5,245,240,19,1676f5ecf0058f7208b9823981d28209f16eedad,RC4
129.2,75.69649925855224,4.221928092146242,-1.1455641766150921,-0.1670642151545572,13,246,233,19,240da3ef870dbc14288cc031ac8eaf74f66bf29c,RC4
127.75,76.59822125872115,4.221928092146242,-1.3580478824761806,-0.2347603131164667,13,246,233,19,3048e3f6990dd2100eaf8c12aeb6b94a8152d2bb,RC4
128.15,63.134994258335055,4.321928092001972,-0.9686282283991501,-0.15451045882892944,27,247,220,20,1b66d897a824bf1e3086f733adaf9c6e855693b6,RC4
135.05,80.32961782555672,4.321928092001972,-1.2189699873448436,-0.2541542664781586,4,245,241,20,2077ecefb816a6690485f527f192a708af43d79e,RC4
123.95,72.13769818894973,4.221928092146242,-1.2610192514984073,-0.39189847786560594,7,225,218,19,070be1d0b911bb711aba821a80948649bc63ccb8,RC4
134.15,54.2929783673727,4.321928092001972,-0.0011677090903425835,-0.5161044955882241,12,223,211,20,2d74d9988c25df707dd0820ca2b4866c937895a6,RC4
137.05,68.4466763254433,4.084183717182338,-1.0224454240495788,-0.392043692635322,6,230,224,18,7a06d5d8b51e98603ad58c1bb2d5e64f886dcd89,RC4
136.85,70.77660277238516,4.121928092290512,-0.3621832277883019,-0.2901890497187426,3,255,252,18,0e4efae6ac6d9f747aa3dd0394918508917694ff,RC4
130.2,76.76366327892384,4.321928092001972,-1.165396049981891,-0.2055273873742566,11,255,244,20,1970ae90a86ddc120b9ae3239e91e10f8644cfff,RC4
125.0,68.03161029991867,4.221928092146242,-0.5067912344128795,-0.3765402727701471,1,244,243,19,0971f498ad22984a01a3870892aca2778c63efa5,RC4
148.85,61.14758785103465,4.221928092146242,-0.6646139366034025,-0.10988718958463264,19,247,228,19,7a68f1f2ac13d2727a9af753b594a048aa47d485,RC4
131.6,59.4301270400796,4.321928092001972,-0.8364453846021145,-0.07950985399579179,27,239,212,20,7158aad48e618f561c93801b95d3ef4c8a35c9b8,RC4
143.5,62.74830675006299,4.221928092146242,-0.2531274114263544,-0.33467524242786206,0,244,244,19,006bd9c48360de697fb28422aca9985df469f096,RC4
125.7,76.34009431484874,4.121928092290512,-1.09077118629031,-0.20528490543603697,3,246,243,18,3a0cabecf603dd4e0791870fa6d8b04e876990a7,RC4
133.45,64.36806273300448,4.321928092001972,-0.6034479109203299,-0.18258356622880348,1,249,248,20,7548e999f966b2411ba782018092b855b64ed59f,RC4
133.25,73.66062380946825,4.121928092290512,-0.6722677456118822,-0.1751528397289356,2,245,243,18,0271f5c0f1148971068af22697949263897bee88,RC4
143.7,57.80233559294988,4.321928092001972,-0.5314728542483258,0.030581011050909827,34,248,214,20,724ba9d28a2d986d2286d95ca4b59b76f673f89e,RC4
143.55,74.55030181025425,4.321928092001972,-1.0736198942905402,-0.1901782788367993,1,249,248,20,016bced8f239ae6d208ff933f5b0935c9c47f09d,RC4
135.65,64.8693109258916,4.221928092146242,-0.9648943485091639,-0.24068518283548018,19,242,223,19,2b58d7c09325de6327a2f2138491916da674d3b8,RC4
136.5,59.23723491183565,4.221928092146242,-0.871286553574214,0.20850121041004568,49,248,199,19,314ba996aa3d926270a5f83bab899a41f64bd6a6,RC4
130.4,68.77237817612534,4.121928092290512,-0.9548918519073029,-0.31173816007412763,6,244,238,18,0653d197b406b3483c8dd824f48d93559d69cdb9,RC4
123.2,68.72597762127506,4.221928092146242,-1.1058343478293344,-0.2803400347449771,2,230,228,19,1b57d6c38d028a450dadce1caab995578c4ee684,RC4
147.15,73.98194036384827,4.321928092001972,-1.2733022388131594,-0.013093830889196797,36,253,217,20,2468fdee8b3b9d562ba5d226f2aaa37e9345f6fc,RC4
137.4,70.27332353034116,4.221928092146242,-1.1512400797235804,-0.2066534172238064,24,247,223,19,2069c1f7f32c8e471889e21cb3b3ba6eb45197be,RC4
142.85,76.3408638934614,4.321928092001972,-1.105229412907954,-0.4037036138903164,12,247,235,20,0c52d1f1f065d9130eaaf72eb7abb1568b79c9b5,RC4
135.95,68.07090053760125,4.321928092001972,-0.8325816889065178,-0.33326913267841596,1,241,240,20,2071f1d8923dde731db086019da68e4cb564e5b6,RC4
145.15,58.529714675538955,4.321928092001972,-0.8062594088838333,0.058136512882058414,34,247,213,20,2271df90f03aa3637886cc5c89abb3488a79d6f7,RC4
139.2,75.81200432649173,4.221928092146242,-0.9925773199063177,-0.35391810530724144,9,254,245,19,2f65c3c2a60f986e7dd1e10abf8d8109f745c3fe,RC4
136.55,65.3914940951803,4.221928092146242,-0.8881007238038894,-0.23242028706706275,16,239,223,19,1072efd9ae649c4a1098825fafd5e2529739d088,RC4
144.55,70.49359900019292,4.221928092146242,-1.2343786807954322,0.05522341763051077,26,254,228,19,3066eef0b83c9b4b1a93fe5382d7b75fb2489bfb,RC4
139.2,81.86916391413803,4.121928092290512,-1.1878897039038387,-0.22260579866893654,0,246,246,18,307baaf3f62fbf1f00a6f104f694a0579e49f49e,RC4
132.65,57.737574420822355,4.221928092146242,-0.522451016580066,-0.47962346717363663,6,229,223,19,0678af92b33d8c622eace5318ad8b97ea75594a7,RC4
147.3,60.56740047253143,4.321928092001972,-0.46145945553877254,-0.3777784120163484,19,241,222,20,1372a2ec956d985420b8c15cab8ce47df179d3b7,RC4
139.85,63.99083918812129,4.321928092001972,-0.790151699582589,-0.28827713165929864,7,245,238,20,376cf599f307b2477ea38c3ab0bab558a240cabf,RC4
141.2,68.15320975566742,4.221928092146242,-0.8755546805705254,-0.24707859717182015,16,249,233,19,335ef9dbab10bc1f7cb8de2a9798955df77695ae,RC4
138.65,62.24971887486723,4.121928092290512,-0.9115654639056756,-0.4459025290214179,14,227,213,18,7b7aacd3a42fae440eb7df338ca1e3778533cfb7,RC4
125.75,55.57596153014359,4.221928092146242,-0.5243988201850445,-0.33651464003445236,5,215,210,19,2a45d7c48f668c5105918d588ba6b2739231d68d,RC4
